CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
473,187.0,8.0,30494.31,4,5,4,454,Best Customers
474,2537.0,0.0,0.0,1,1,1,111,At Risk
475,1882.0,0.0,0.0,1,1,1,111,At Risk
476,317.0,9.0,34827.2,3,5,4,354,Loyal Customers
477,2216.0,0.0,0.0,1,1,1,111,At Risk
478,47.0,2.0,8053.5599999999995,5,3,3,533,Loyal Customers
479,1507.0,0.0,0.0,2,1,1,211,At Risk
480,2509.0,0.0,0.0,1,1,1,111,At Risk
481,41.0,6.0,28343.25,5,4,4,544,Best Customers
482,2269.0,0.0,0.0,1,1,1,111,At Risk
483,1870.0,0.0,0.0,1,1,1,111,At Risk
484,45.0,17.0,88646.15,5,5,5,555,Best Customers
485,147.0,8.0,32046.629999999997,4,5,4,454,Best Customers
486,67.0,6.0,34995.869999999995,5,4,4,544,Best Customers
487,1196.0,0.0,0.0,2,1,1,211,At Risk
488,247.0,9.0,49334.24,3,5,5,355,Loyal Customers
489,1589.0,0.0,0.0,2,1,1,211,At Risk
490,90.0,3.0,21118.12,4,3,4,434,Loyal Customers
491,80.0,12.0,63348.12,4,5,5,455,Best Customers
492,196.0,6.0,29607.23,4,4,4,444,Best Customers
493,17.0,10.0,56541.99,5,5,5,555,Best Customers
494,77.0,8.0,47081.89,5,5,5,555,Best Customers
495,248.0,3.0,16550.78,3,3,3,333,Loyal Customers
496,2787.0,0.0,0.0,1,1,1,111,At Risk
497,1131.0,0.0,0.0,2,1,1,211,At Risk
498,30.0,11.0,60211.409999999996,5,5,5,555,Best Customers
499,223.0,4.0,16449.89,3,3,3,333,Loyal Customers
500,1389.0,0.0,0.0,2,1,1,211,At Risk
501,200.0,3.0,13440.43,3,3,3,333,Loyal Customers
502,586.0,2.0,11628.07,2,3,3,233,At Risk
503,239.0,4.0,30582.82,3,3,4,334,Loyal Customers
504,644.0,3.0,22631.039999999997,2,3,4,234,High Spenders
505,80.0,4.0,16114.35,4,3,3,433,Loyal Customers
506,160.0,4.0,12920.869999999999,4,3,3,433,Loyal Customers
507,302.0,0.0,0.0,3,1,1,311,At Risk
508,948.0,1.0,1729.57,2,2,2,222,At Risk
509,86.0,1.0,4109.86,4,2,2,422,Recent Customers
510,3614.0,0.0,0.0,1,1,1,111,At Risk
511,1805.0,0.0,0.0,1,1,1,111,At Risk
512,1750.0,0.0,0.0,2,1,1,211,At Risk
513,64.0,2.0,7245.25,5,3,3,533,Loyal Customers
514,1509.0,0.0,0.0,2,1,1,211,At Risk
515,1518.0,0.0,0.0,2,1,1,211,At Risk
516,1363.0,0.0,0.0,2,1,1,211,At Risk
517,156.0,4.0,28312.47,4,3,4,434,Loyal Customers
518,3008.0,0.0,0.0,1,1,1,111,At Risk
519,108.0,11.0,53870.95,4,5,5,455,Best Customers
520,622.0,4.0,21976.32,2,3,4,234,High Spenders
521,72.0,5.0,33164.17,5,4,4,544,Best Customers
522,70.0,5.0,37145.979999999996,5,4,4,544,Best Customers
523,171.0,7.0,34944.36,4,4,4,444,Best Customers
524,22.0,9.0,35344.17,5,5,4,554,Best Customers
525,107.0,3.0,13726.42,4,3,3,433,Loyal Customers
526,15.0,4.0,24990.559999999998,5,3,4,534,Loyal Customers
527,28.0,5.0,30684.14,5,4,4,544,Best Customers
528,57.0,5.0,27216.06,5,4,4,544,Best Customers
529,230.0,2.0,11774.470000000001,3,3,3,333,Loyal Customers
530,37.0,7.0,39023.18,5,4,5,545,Best Customers
531,171.0,10.0,45647.72,4,5,5,455,Best Customers
532,3461.0,0.0,0.0,1,1,1,111,At Risk
533,55.0,3.0,14517.669999999998,5,3,3,533,Loyal Customers
534,288.0,7.0,29711.14,3,4,4,344,Loyal Customers
535,354.0,0.0,0.0,3,1,1,311,At Risk
536,134.0,4.0,21535.45,4,3,4,434,Loyal Customers
537,34.0,1.0,3216.69,5,2,2,522,Recent Customers
538,1316.0,0.0,0.0,2,1,1,211,At Risk
539,1049.0,1.0,5064.66,2,2,2,222,At Risk
540,3368.0,0.0,0.0,1,1,1,111,At Risk
541,47.0,7.0,23897.39,5,4,4,544,Best Customers
542,431.0,0.0,0.0,3,1,1,311,At Risk
543,544.0,0.0,0.0,2,1,1,211,At Risk
544,235.0,2.0,10455.84,3,3,3,333,Loyal Customers
545,199.0,13.0,80379.45,3,5,5,355,Loyal Customers
546,64.0,4.0,20446.010000000002,5,3,3,533,Loyal Customers
547,29.0,17.0,71062.87,5,5,5,555,Best Customers
548,131.0,11.0,43032.57,4,5,5,455,Best Customers
549,103.0,5.0,29569.38,4,4,4,444,Best Customers
550,83.0,13.0,85247.05,4,5,5,455,Best Customers
551,82.0,11.0,56687.770000000004,4,5,5,455,Best Customers
552,151.0,0.0,0.0,4,1,1,411,Recent Customers
553,43.0,3.0,11013.869999999999,5,3,3,533,Loyal Customers
554,2218.0,0.0,0.0,1,1,1,111,At Risk
555,126.0,5.0,18014.3,4,4,3,443,Loyal Customers
556,1444.0,0.0,0.0,2,1,1,211,At Risk
557,2307.0,0.0,0.0,1,1,1,111,At Risk
558,2208.0,0.0,0.0,1,1,1,111,At Risk
559,376.0,4.0,22062.1,3,3,4,334,Loyal Customers
560,51.0,2.0,4805.68,5,3,2,532,Loyal Customers
561,351.0,2.0,5115.43,3,3,2,332,Loyal Customers
562,60.0,6.0,32104.4,5,4,4,544,Best Customers
563,1279.0,0.0,0.0,2,1,1,211,At Risk
564,16.0,13.0,51233.72,5,5,5,555,Best Customers
565,144.0,10.0,46620.86,4,5,5,455,Best Customers
566,2488.0,0.0,0.0,1,1,1,111,At Risk
567,194.0,5.0,30634.77,4,4,4,444,Best Customers
568,3356.0,0.0,0.0,1,1,1,111,At Risk
569,2971.0,0.0,0.0,1,1,1,111,At Risk
570,1102.0,0.0,0.0,2,1,1,211,At Risk
571,143.0,6.0,29195.53,4,4,4,444,Best Customers
572,152.0,2.0,8743.79,4,3,3,433,Loyal Customers
573,133.0,13.0,68391.65,4,5,5,455,Best Customers
574,3617.0,0.0,0.0,1,1,1,111,At Risk
575,177.0,3.0,18461.98,4,3,3,433,Loyal Customers
576,185.0,4.0,14227.2,4,3,3,433,Loyal Customers
577,549.0,2.0,17135.190000000002,2,3,3,233,At Risk
578,316.0,2.0,14778.439999999999,3,3,3,333,Loyal Customers
579,2473.0,0.0,0.0,1,1,1,111,At Risk
580,341.0,9.0,46091.2,3,5,5,355,Loyal Customers
581,124.0,2.0,14230.460000000001,4,3,3,433,Loyal Customers
582,1871.0,0.0,0.0,1,1,1,111,At Risk
583,42.0,13.0,56313.89,5,5,5,555,Best Customers
584,1927.0,0.0,0.0,1,1,1,111,At Risk
585,202.0,18.0,85196.53,3,5,5,355,Loyal Customers
586,34.0,16.0,63919.07,5,5,5,555,Best Customers
587,536.0,0.0,0.0,2,1,1,211,At Risk
588,108.0,4.0,11245.65,4,3,3,433,Loyal Customers
589,596.0,0.0,0.0,2,1,1,211,At Risk
590,169.0,9.0,45514.74,4,5,5,455,Best Customers
591,11.0,18.0,95124.18,5,5,5,555,Best Customers
592,49.0,12.0,70299.97,5,5,5,555,Best Customers
593,81.0,6.0,39809.119999999995,4,4,5,445,Best Customers
594,1835.0,0.0,0.0,1,1,1,111,At Risk
595,2455.0,0.0,0.0,1,1,1,111,At Risk
596,726.0,2.0,11501.83,2,3,3,233,At Risk
597,445.0,2.0,8712.6,3,3,3,333,Loyal Customers
598,3443.0,0.0,0.0,1,1,1,111,At Risk
599,205.0,5.0,28826.33,3,4,4,344,Loyal Customers
600,17.0,5.0,33764.27,5,4,4,544,Best Customers
601,89.0,5.0,21047.280000000002,4,4,4,444,Best Customers
602,127.0,14.0,86381.56999999999,4,5,5,455,Best Customers
603,91.0,1.0,9222.01,4,2,3,423,Recent Customers
604,516.0,0.0,0.0,2,1,1,211,At Risk
605,143.0,5.0,9659.27,4,4,3,443,Loyal Customers
606,227.0,4.0,25207.25,3,3,4,334,Loyal Customers
607,1124.0,0.0,0.0,2,1,1,211,At Risk
608,173.0,4.0,24483.46,4,3,4,434,Loyal Customers
609,407.0,4.0,14261.02,3,3,3,333,Loyal Customers
610,3039.0,0.0,0.0,1,1,1,111,At Risk
611,254.0,6.0,28477.370000000003,3,4,4,344,Loyal Customers
612,3446.0,0.0,0.0,1,1,1,111,At Risk
613,66.0,4.0,18936.43,5,3,3,533,Loyal Customers
614,159.0,11.0,44312.05,4,5,5,455,Best Customers
615,2839.0,0.0,0.0,1,1,1,111,At Risk
616,59.0,5.0,24430.51,5,4,4,544,Best Customers
617,395.0,6.0,21467.1,3,4,4,344,Loyal Customers
618,20.0,0.0,0.0,5,1,1,511,Recent Customers
619,292.0,5.0,29963.2,3,4,4,344,Loyal Customers
620,537.0,5.0,28920.64,2,4,4,244,Frequent Customers
621,21.0,9.0,33666.01,5,5,4,554,Best Customers
622,102.0,0.0,0.0,4,1,1,411,Recent Customers
623,3266.0,0.0,0.0,1,1,1,111,At Risk
624,385.0,7.0,35731.409999999996,3,4,4,344,Loyal Customers
625,342.0,4.0,15452.87,3,3,3,333,Loyal Customers
626,54.0,13.0,65488.81,5,5,5,555,Best Customers
627,586.0,0.0,0.0,2,1,1,211,At Risk
628,2195.0,0.0,0.0,1,1,1,111,At Risk
629,3381.0,0.0,0.0,1,1,1,111,At Risk
630,2854.0,0.0,0.0,1,1,1,111,At Risk
631,1150.0,0.0,0.0,2,1,1,211,At Risk
632,2347.0,0.0,0.0,1,1,1,111,At Risk
633,816.0,0.0,0.0,2,1,1,211,At Risk
634,191.0,0.0,0.0,4,1,1,411,Recent Customers
635,2541.0,0.0,0.0,1,1,1,111,At Risk
636,265.0,11.0,58197.14,3,5,5,355,Loyal Customers
637,292.0,5.0,32365.28,3,4,4,344,Loyal Customers
638,3266.0,0.0,0.0,1,1,1,111,At Risk
639,414.0,1.0,3106.27,3,2,2,322,At Risk
640,23.0,5.0,24862.54,5,4,4,544,Best Customers
641,31.0,15.0,71034.59,5,5,5,555,Best Customers
642,2112.0,0.0,0.0,1,1,1,111,At Risk
643,616.0,1.0,433.8,2,2,2,222,At Risk
644,163.0,8.0,47125.34,4,5,5,455,Best Customers
645,107.0,2.0,10780.78,4,3,3,433,Loyal Customers
646,78.0,5.0,17350.940000000002,4,4,3,443,Loyal Customers
647,296.0,4.0,26686.14,3,3,4,334,Loyal Customers
648,3626.0,0.0,0.0,1,1,1,111,At Risk
649,1288.0,0.0,0.0,2,1,1,211,At Risk
650,545.0,0.0,0.0,2,1,1,211,At Risk
651,456.0,5.0,25566.710000000003,3,4,4,344,Loyal Customers
652,24.0,6.0,29551.34,5,4,4,544,Best Customers
653,61.0,6.0,29598.02,5,4,4,544,Best Customers
654,2607.0,0.0,0.0,1,1,1,111,At Risk
655,441.0,4.0,21389.190000000002,3,3,4,334,Loyal Customers
656,292.0,2.0,7225.76,3,3,3,333,Loyal Customers
657,563.0,3.0,14198.03,2,3,3,233,At Risk
658,384.0,4.0,28195.079999999998,3,3,4,334,Loyal Customers
659,561.0,0.0,0.0,2,1,1,211,At Risk
660,37.0,10.0,48687.82,5,5,5,555,Best Customers
661,105.0,12.0,66831.74,4,5,5,455,Best Customers
662,56.0,19.0,86602.5,5,5,5,555,Best Customers
663,2492.0,0.0,0.0,1,1,1,111,At Risk
664,444.0,0.0,0.0,3,1,1,311,At Risk
665,579.0,0.0,0.0,2,1,1,211,At Risk
666,2437.0,0.0,0.0,1,1,1,111,At Risk
667,3595.0,0.0,0.0,1,1,1,111,At Risk
668,62.0,4.0,24343.02,5,3,4,534,Loyal Customers
669,2641.0,0.0,0.0,1,1,1,111,At Risk
670,1883.0,0.0,0.0,1,1,1,111,At Risk
671,516.0,10.0,50324.36,2,5,5,255,Frequent Customers
672,112.0,4.0,11656.29,4,3,3,433,Loyal Customers
673,3138.0,0.0,0.0,1,1,1,111,At Risk
674,27.0,6.0,18441.59,5,4,3,543,Loyal Customers
675,347.0,0.0,0.0,3,1,1,311,At Risk
676,143.0,9.0,43466.13,4,5,5,455,Best Customers
677,2495.0,0.0,0.0,1,1,1,111,At Risk
678,1420.0,0.0,0.0,2,1,1,211,At Risk
679,358.0,9.0,45103.16,3,5,5,355,Loyal Customers
680,74.0,10.0,53216.590000000004,5,5,5,555,Best Customers
681,28.0,3.0,7301.37,5,3,3,533,Loyal Customers
682,3655.0,0.0,0.0,1,1,1,111,At Risk
683,2652.0,0.0,0.0,1,1,1,111,At Risk
684,36.0,10.0,57788.84,5,5,5,555,Best Customers
685,183.0,3.0,18670.23,4,3,3,433,Loyal Customers
686,3537.0,0.0,0.0,1,1,1,111,At Risk
687,154.0,3.0,15190.66,4,3,3,433,Loyal Customers
688,213.0,7.0,44861.41,3,4,5,345,Loyal Customers
689,2243.0,0.0,0.0,1,1,1,111,At Risk
690,198.0,8.0,42258.780000000006,3,5,5,355,Loyal Customers
691,105.0,6.0,32186.95,4,4,4,444,Best Customers
692,915.0,3.0,21450.48,2,3,4,234,High Spenders
693,1493.0,0.0,0.0,2,1,1,211,At Risk
694,347.0,4.0,27657.04,3,3,4,334,Loyal Customers
695,306.0,2.0,13591.24,3,3,3,333,Loyal Customers
696,57.0,1.0,5153.17,5,2,2,522,Recent Customers
697,133.0,7.0,50105.39,4,4,5,445,Best Customers
698,597.0,3.0,15640.79,2,3,3,233,At Risk
699,37.0,9.0,41883.68,5,5,5,555,Best Customers
700,296.0,2.0,7974.46,3,3,3,333,Loyal Customers
701,46.0,5.0,33192.119999999995,5,4,4,544,Best Customers
702,1758.0,0.0,0.0,2,1,1,211,At Risk
703,3125.0,0.0,0.0,1,1,1,111,At Risk
704,96.0,0.0,0.0,4,1,1,411,Recent Customers
705,2014.0,0.0,0.0,1,1,1,111,At Risk
706,928.0,0.0,0.0,2,1,1,211,At Risk
707,69.0,7.0,26889.86,5,4,4,544,Best Customers
708,284.0,6.0,25998.19,3,4,4,344,Loyal Customers
709,2616.0,0.0,0.0,1,1,1,111,At Risk
710,925.0,1.0,3177.16,2,2,2,222,At Risk
711,1180.0,0.0,0.0,2,1,1,211,At Risk
712,35.0,8.0,45779.86,5,5,5,555,Best Customers
713,3463.0,0.0,0.0,1,1,1,111,At Risk
714,2785.0,0.0,0.0,1,1,1,111,At Risk
715,3136.0,0.0,0.0,1,1,1,111,At Risk
716,18.0,5.0,23600.3,5,4,4,544,Best Customers
717,320.0,0.0,0.0,3,1,1,311,At Risk
718,162.0,2.0,14116.67,4,3,3,433,Loyal Customers
719,203.0,3.0,19956.95,3,3,3,333,Loyal Customers
720,34.0,13.0,62405.73,5,5,5,555,Best Customers
721,660.0,0.0,0.0,2,1,1,211,At Risk
722,3288.0,0.0,0.0,1,1,1,111,At Risk
723,30.0,18.0,101249.85,5,5,5,555,Best Customers
724,436.0,5.0,18217.41,3,4,3,343,Loyal Customers
725,2917.0,0.0,0.0,1,1,1,111,At Risk
726,896.0,1.0,2473.81,2,2,2,222,At Risk
727,82.0,5.0,20368.32,4,4,3,443,Loyal Customers
728,1352.0,0.0,0.0,2,1,1,211,At Risk
729,12.0,22.0,104270.79000000001,5,5,5,555,Best Customers
730,23.0,3.0,21363.7,5,3,4,534,Loyal Customers
731,2957.0,0.0,0.0,1,1,1,111,At Risk
732,679.0,2.0,11499.68,2,3,3,233,At Risk
733,2099.0,0.0,0.0,1,1,1,111,At Risk
734,50.0,16.0,81476.13,5,5,5,555,Best Customers
735,276.0,0.0,0.0,3,1,1,311,At Risk
736,971.0,0.0,0.0,2,1,1,211,At Risk
737,171.0,6.0,27439.050000000003,4,4,4,444,Best Customers
738,378.0,11.0,57358.86,3,5,5,355,Loyal Customers
739,408.0,2.0,11153.34,3,3,3,333,Loyal Customers
740,199.0,9.0,36807.13,3,5,4,354,Loyal Customers
741,361.0,1.0,4580.85,3,2,2,322,At Risk
742,2024.0,0.0,0.0,1,1,1,111,At Risk
743,179.0,3.0,22356.6,4,3,4,434,Loyal Customers
744,223.0,4.0,19437.15,3,3,3,333,Loyal Customers
745,617.0,3.0,13651.179999999998,2,3,3,233,At Risk
746,225.0,0.0,0.0,3,1,1,311,At Risk
747,833.0,1.0,2587.07,2,2,2,222,At Risk
748,490.0,5.0,20509.79,2,4,3,243,Frequent Customers
749,811.0,0.0,0.0,2,1,1,211,At Risk
750,39.0,7.0,31003.690000000002,5,4,4,544,Best Customers
751,24.0,7.0,41108.69,5,4,5,545,Best Customers
752,2658.0,0.0,0.0,1,1,1,111,At Risk
753,354.0,5.0,30858.32,3,4,4,344,Loyal Customers
754,99.0,6.0,20159.260000000002,4,4,3,443,Loyal Customers
755,242.0,3.0,14523.15,3,3,3,333,Loyal Customers
756,34.0,3.0,5069.5,5,3,2,532,Loyal Customers
757,2768.0,0.0,0.0,1,1,1,111,At Risk
758,120.0,7.0,38008.68,4,4,5,445,Best Customers
759,2889.0,0.0,0.0,1,1,1,111,At Risk
760,738.0,0.0,0.0,2,1,1,211,At Risk
761,46.0,5.0,38409.39,5,4,5,545,Best Customers
762,1860.0,0.0,0.0,1,1,1,111,At Risk
763,217.0,8.0,27692.600000000002,3,5,4,354,Loyal Customers
764,45.0,12.0,62752.79,5,5,5,555,Best Customers
765,26.0,4.0,23211.37,5,3,4,534,Loyal Customers
766,3517.0,0.0,0.0,1,1,1,111,At Risk
767,72.0,12.0,64100.880000000005,5,5,5,555,Best Customers
768,34.0,12.0,44814.56,5,5,5,555,Best Customers
769,138.0,22.0,106405.07,4,5,5,455,Best Customers
770,82.0,3.0,18178.0,4,3,3,433,Loyal Customers
771,151.0,7.0,26988.43,4,4,4,444,Best Customers
772,47.0,10.0,51153.380000000005,5,5,5,555,Best Customers
773,2596.0,0.0,0.0,1,1,1,111,At Risk
774,1099.0,0.0,0.0,2,1,1,211,At Risk
775,15.0,10.0,54506.34,5,5,5,555,Best Customers
776,1806.0,0.0,0.0,1,1,1,111,At Risk
777,13.0,10.0,54120.71,5,5,5,555,Best Customers
778,134.0,9.0,55451.82,4,5,5,455,Best Customers
779,203.0,6.0,39371.52,3,4,5,345,Loyal Customers
780,116.0,6.0,41467.619999999995,4,4,5,445,Best Customers
781,594.0,8.0,38240.01,2,5,5,255,Frequent Customers
782,932.0,0.0,0.0,2,1,1,211,At Risk
783,125.0,6.0,38448.45,4,4,5,445,Best Customers
784,200.0,6.0,21317.79,3,4,4,344,Loyal Customers
785,424.0,6.0,13873.55,3,4,3,343,Loyal Customers
786,251.0,6.0,30766.079999999998,3,4,4,344,Loyal Customers
787,301.0,3.0,15175.26,3,3,3,333,Loyal Customers
788,40.0,7.0,25172.07,5,4,4,544,Best Customers
789,28.0,0.0,0.0,5,1,1,511,Recent Customers
790,163.0,11.0,71446.31,4,5,5,455,Best Customers
791,384.0,2.0,6006.099999999999,3,3,3,333,Loyal Customers
792,11.0,9.0,38013.91,5,5,5,555,Best Customers
793,148.0,6.0,33856.76,4,4,4,444,Best Customers
794,257.0,6.0,33023.38,3,4,4,344,Loyal Customers
795,570.0,0.0,0.0,2,1,1,211,At Risk
796,2120.0,0.0,0.0,1,1,1,111,At Risk
797,279.0,0.0,0.0,3,1,1,311,At Risk
798,132.0,4.0,21567.45,4,3,4,434,Loyal Customers
799,3645.0,0.0,0.0,1,1,1,111,At Risk
800,282.0,3.0,15793.35,3,3,3,333,Loyal Customers
801,826.0,2.0,5169.65,2,3,2,232,At Risk
802,62.0,3.0,22419.97,5,3,4,534,Loyal Customers
803,248.0,4.0,20644.26,3,3,3,333,Loyal Customers
804,107.0,2.0,11998.96,4,3,3,433,Loyal Customers
805,2019.0,0.0,0.0,1,1,1,111,At Risk
806,497.0,0.0,0.0,2,1,1,211,At Risk
807,104.0,10.0,43225.06,4,5,5,455,Best Customers
808,14.0,4.0,30695.63,5,3,4,534,Loyal Customers
809,248.0,12.0,77427.13,3,5,5,355,Loyal Customers
810,2045.0,0.0,0.0,1,1,1,111,At Risk
811,207.0,3.0,3298.75,3,3,2,332,Loyal Customers
812,98.0,1.0,5579.39,4,2,2,422,Recent Customers
813,41.0,15.0,71423.45999999999,5,5,5,555,Best Customers
814,59.0,2.0,9578.79,5,3,3,533,Loyal Customers
815,817.0,1.0,9972.81,2,2,3,223,At Risk
816,169.0,10.0,34238.76,4,5,4,454,Best Customers
817,86.0,10.0,60728.81,4,5,5,455,Best Customers
818,1658.0,0.0,0.0,2,1,1,211,At Risk
819,118.0,7.0,29499.74,4,4,4,444,Best Customers
820,572.0,0.0,0.0,2,1,1,211,At Risk
821,1995.0,0.0,0.0,1,1,1,111,At Risk
822,2364.0,0.0,0.0,1,1,1,111,At Risk
823,2559.0,0.0,0.0,1,1,1,111,At Risk
824,337.0,2.0,3552.95,3,3,2,332,Loyal Customers
825,1111.0,0.0,0.0,2,1,1,211,At Risk
826,2133.0,0.0,0.0,1,1,1,111,At Risk
827,714.0,1.0,5763.71,2,2,2,222,At Risk
828,1331.0,0.0,0.0,2,1,1,211,At Risk
829,284.0,8.0,36202.52,3,5,4,354,Loyal Customers
830,857.0,0.0,0.0,2,1,1,211,At Risk
831,201.0,9.0,64468.8,3,5,5,355,Loyal Customers
832,134.0,4.0,22830.57,4,3,4,434,Loyal Customers
833,45.0,6.0,24676.870000000003,5,4,4,544,Best Customers
834,16.0,3.0,18989.15,5,3,3,533,Loyal Customers
835,36.0,9.0,55767.61,5,5,5,555,Best Customers
836,425.0,0.0,0.0,3,1,1,311,At Risk
837,65.0,10.0,46278.0,5,5,5,555,Best Customers
838,308.0,2.0,3734.48,3,3,2,332,Loyal Customers
839,3210.0,0.0,0.0,1,1,1,111,At Risk
840,787.0,2.0,13626.81,2,3,3,233,At Risk
841,85.0,9.0,44195.479999999996,4,5,5,455,Best Customers
842,744.0,0.0,0.0,2,1,1,211,At Risk
843,139.0,16.0,83043.5,4,5,5,455,Best Customers
844,201.0,5.0,22281.77,3,4,4,344,Loyal Customers
845,1873.0,0.0,0.0,1,1,1,111,At Risk
846,94.0,14.0,64624.23,4,5,5,455,Best Customers
847,88.0,7.0,39129.47,4,4,5,445,Best Customers
848,2023.0,0.0,0.0,1,1,1,111,At Risk
849,463.0,4.0,32307.65,3,3,4,334,Loyal Customers
850,3076.0,0.0,0.0,1,1,1,111,At Risk
851,1629.0,0.0,0.0,2,1,1,211,At Risk
852,82.0,0.0,0.0,4,1,1,411,Recent Customers
853,1235.0,0.0,0.0,2,1,1,211,At Risk
854,2256.0,0.0,0.0,1,1,1,111,At Risk
855,977.0,0.0,0.0,2,1,1,211,At Risk
856,2198.0,0.0,0.0,1,1,1,111,At Risk
857,780.0,0.0,0.0,2,1,1,211,At Risk
858,125.0,6.0,26613.31,4,4,4,444,Best Customers
859,211.0,12.0,58311.18,3,5,5,355,Loyal Customers
860,493.0,6.0,39488.03,2,4,5,245,Frequent Customers
861,450.0,4.0,20646.21,3,3,3,333,Loyal Customers
862,451.0,3.0,17208.28,3,3,3,333,Loyal Customers
863,50.0,7.0,29542.25,5,4,4,544,Best Customers
864,1060.0,0.0,0.0,2,1,1,211,At Risk
865,65.0,4.0,32906.94,5,3,4,534,Loyal Customers
866,346.0,5.0,25975.940000000002,3,4,4,344,Loyal Customers
867,1540.0,0.0,0.0,2,1,1,211,At Risk
868,2438.0,0.0,0.0,1,1,1,111,At Risk
869,55.0,9.0,47983.280000000006,5,5,5,555,Best Customers
870,1406.0,0.0,0.0,2,1,1,211,At Risk
871,332.0,6.0,37246.02,3,4,4,344,Loyal Customers
872,615.0,4.0,14533.36,2,3,3,233,At Risk
873,464.0,6.0,27113.69,3,4,4,344,Loyal Customers
874,73.0,6.0,33424.72,5,4,4,544,Best Customers
875,47.0,6.0,39389.64,5,4,5,545,Best Customers
876,113.0,6.0,26231.83,4,4,4,444,Best Customers
877,203.0,13.0,65780.14,3,5,5,355,Loyal Customers
878,1912.0,0.0,0.0,1,1,1,111,At Risk
879,3032.0,0.0,0.0,1,1,1,111,At Risk
880,24.0,1.0,9439.58,5,2,3,523,Recent Customers
881,17.0,3.0,15245.300000000001,5,3,3,533,Loyal Customers
882,3142.0,0.0,0.0,1,1,1,111,At Risk
883,234.0,4.0,17593.68,3,3,3,333,Loyal Customers
884,3291.0,0.0,0.0,1,1,1,111,At Risk
885,49.0,5.0,27627.760000000002,5,4,4,544,Best Customers
886,1132.0,0.0,0.0,2,1,1,211,At Risk
887,294.0,4.0,15871.57,3,3,3,333,Loyal Customers
888,3564.0,0.0,0.0,1,1,1,111,At Risk
889,1870.0,0.0,0.0,1,1,1,111,At Risk
890,31.0,8.0,56514.340000000004,5,5,5,555,Best Customers
891,544.0,0.0,0.0,2,1,1,211,At Risk
892,110.0,9.0,54779.81,4,5,5,455,Best Customers
893,176.0,8.0,38915.21,4,5,5,455,Best Customers
894,2973.0,0.0,0.0,1,1,1,111,At Risk
895,32.0,12.0,50807.44,5,5,5,555,Best Customers
896,505.0,3.0,12554.670000000002,2,3,3,233,At Risk
897,47.0,6.0,27451.24,5,4,4,544,Best Customers
898,134.0,2.0,12457.279999999999,4,3,3,433,Loyal Customers
899,2516.0,0.0,0.0,1,1,1,111,At Risk
900,487.0,0.0,0.0,2,1,1,211,At Risk
901,324.0,0.0,0.0,3,1,1,311,At Risk
902,122.0,7.0,24415.300000000003,4,4,4,444,Best Customers
903,3222.0,0.0,0.0,1,1,1,111,At Risk
904,321.0,3.0,9401.44,3,3,3,333,Loyal Customers
905,466.0,5.0,27510.379999999997,2,4,4,244,Frequent Customers
906,220.0,12.0,62731.880000000005,3,5,5,355,Loyal Customers
907,640.0,0.0,0.0,2,1,1,211,At Risk
908,204.0,4.0,27012.870000000003,3,3,4,334,Loyal Customers
909,149.0,4.0,16219.98,4,3,3,433,Loyal Customers
910,617.0,3.0,17492.66,2,3,3,233,At Risk
911,86.0,5.0,26004.54,4,4,4,444,Best Customers
912,701.0,1.0,8291.49,2,2,3,223,At Risk
913,2439.0,0.0,0.0,1,1,1,111,At Risk
914,805.0,0.0,0.0,2,1,1,211,At Risk
915,1368.0,0.0,0.0,2,1,1,211,At Risk
916,323.0,3.0,9156.210000000001,3,3,3,333,Loyal Customers
917,796.0,0.0,0.0,2,1,1,211,At Risk
918,3467.0,0.0,0.0,1,1,1,111,At Risk
919,652.0,0.0,0.0,2,1,1,211,At Risk
920,801.0,2.0,9428.310000000001,2,3,3,233,At Risk
921,3588.0,0.0,0.0,1,1,1,111,At Risk
922,158.0,0.0,0.0,4,1,1,411,Recent Customers
923,19.0,21.0,98436.52,5,5,5,555,Best Customers
924,3231.0,0.0,0.0,1,1,1,111,At Risk
925,20.0,9.0,54849.83,5,5,5,555,Best Customers
926,125.0,5.0,26739.84,4,4,4,444,Best Customers
927,53.0,7.0,41896.78,5,4,5,545,Best Customers
928,816.0,2.0,5281.34,2,3,2,232,At Risk
929,70.0,3.0,19677.059999999998,5,3,3,533,Loyal Customers
930,41.0,14.0,76855.91,5,5,5,555,Best Customers
931,817.0,1.0,593.79,2,2,2,222,At Risk
932,411.0,5.0,26943.68,3,4,4,344,Loyal Customers
933,3162.0,0.0,0.0,1,1,1,111,At Risk
934,2029.0,0.0,0.0,1,1,1,111,At Risk
935,50.0,18.0,99952.01,5,5,5,555,Best Customers
936,170.0,4.0,11856.85,4,3,3,433,Loyal Customers
937,200.0,2.0,9309.220000000001,3,3,3,333,Loyal Customers
938,1238.0,0.0,0.0,2,1,1,211,At Risk
939,262.0,6.0,29865.44,3,4,4,344,Loyal Customers
940,180.0,0.0,0.0,4,1,1,411,Recent Customers
941,338.0,8.0,47154.78,3,5,5,355,Loyal Customers
942,122.0,5.0,35907.44,4,4,4,444,Best Customers
943,1095.0,0.0,0.0,2,1,1,211,At Risk
944,53.0,5.0,20510.2,5,4,3,543,Loyal Customers
945,122.0,4.0,17466.559999999998,4,3,3,433,Loyal Customers
